,Unnamed: 0,full_text,is_retweet,place_cord,place_name,result_type,retweet_count,screen_name,tweet_created,tweet_id,user_id,sentimental_score,sentiment_status,subjectivity,latitude,longitude
950,950,Courtroom I give you A B miles to go I bet you didn t get As or Bs in school did ya,0,"[-122.436232, 47.4953154]",Seattle,recent,0,Patrickesque,Mon Feb 19 08:49:33 +0000 2018,9.66e+17,3309139560.0,0.0,neu,0.0,45.709097,-68.8590201
951,951,You are a moron,0,"[-118.429843, 33.901804]",El Segundo,recent,0,KathyDragone,Mon Feb 19 08:49:20 +0000 2018,9.66e+17,2326501909.0,-0.8,very neg,1.0,45.2109843,-123.1975851
952,952,Nobody likes you You re just jealous of Oprah,0,"[-89.487156, 42.983681]",Fitchburg,recent,0,PoliticalPup415,Mon Feb 19 08:49:03 +0000 2018,9.66e+17,269588941.0,0.0,neu,0.0,36.1556805,-95.9929113
953,953,you re going to regret insulting,0,"[-72.7429424, 41.801399]",Windsor,recent,0,sandydefran,Mon Feb 19 08:49:00 +0000 2018,9.66e+17,26963432.0,-1.0,very neg,1.0,42.2830786,-87.9531303
954,954,actually watched Oprah expose those idiot Trumpzis The Trump cult followers were defensive on every issue that was discussed,0,"[-71.084335, 42.917127]",Maine,recent,0,julianawriter,Mon Feb 19 08:48:57 +0000 2018,9.66e+17,238962219.0,-0.4,neg,0.45,35.7730076,-86.2820081
955,955,They laugh at your pee per tape https t co oLeB92rz4L,0,"[-118.668404, 33.704538]",Los Angeles,recent,0,eduardorenta,Mon Feb 19 08:48:47 +0000 2018,9.66e+17,24549179.0,0.3,pos,0.1,35.6729639,-79.0392919
956,956,What He should do a thumbs down,0,"[-87.940033, 41.644102]",Chicago,recent,0,SonRanto,Mon Feb 19 08:48:31 +0000 2018,9.66e+17,1304129868.0,0.0,neu,0.0,40.8,-96.667821
957,957,Capping off a very normal day here on Twitter https t co 1K2WKI2FEl,0,"[-74.026675, 40.683935]",Manhattan,recent,0,hannahbsampson,Mon Feb 19 08:48:09 +0000 2018,9.66e+17,37131364.0,0.15,pos,0.65,39.0844687,-94.5630298
958,958,Yup he thinks is a moron So do I unhinged LiarInChief ImpeachTrumpNow cheater TraitorTrump,0,"[-72.7429424, 41.801399]",Windsor,recent,0,sandydefran,Mon Feb 19 08:47:53 +0000 2018,9.66e+17,26963432.0,-0.8,very neg,1.0,38.5815719,-121.4943996
959,959,Oprah insecure Are you kidding Dude you are like 5 year old Insecure and in need of constant correction You are hated she is loved by most likely every woman in your Base Careful Spanky you don t want to ride that Train,0,"[-97.039685, 33.109311]",Lake Dallas,recent,0,BrianBogan5,Mon Feb 19 08:47:50 +0000 2018,9.66e+17,9.5e+17,-0.222222222222,neg,0.753703703704,34.054935,-118.244476
960,960,The fakest journalism https t co N1ElJ2auSc,0,"[-92.282745, 46.650616]",Duluth,recent,0,erotesis,Mon Feb 19 08:47:27 +0000 2018,9.66e+17,16106833.0,0.0,neu,0.0,45.709097,-68.8590201
961,961,Did you know Oprah is going to buy Fox News The days of favorable coverage of you are almost over Yay,0,"[-89.57151, 36.497129]",Kentucky,recent,0,citcatBBNfan,Mon Feb 19 08:47:21 +0000 2018,9.66e+17,3406274495.0,0.0,neu,0.0,38.5815719,-121.4943996
962,962,I just assumed given his busy schedule he d wear Depends,0,"[-116.421818, 33.670765]",Palm Desert,recent,0,aussieontheroad,Mon Feb 19 08:47:17 +0000 2018,9.66e+17,309501165.0,0.1,pos,0.3,43.207178,-71.537476
963,963,I m so tired of getting attacked with lies amp b s I m tired of blocking trolls I was just basically told I don t know where I live by someone who claims to be part of the resistance They re trying to break the resistance I ll be marching on March 14,0,"[-124.703541, 41.991795]",Oregon,recent,0,CamilleHarper11,Mon Feb 19 08:46:49 +0000 2018,9.66e+17,9.27e+17,-0.221212121212,neg,0.633333333333,40.6409041,-74.3836416
964,964,Bye biiiiitch,0,"[-81.877771, 41.392684]",Cleveland,recent,0,iAmCEMJ,Mon Feb 19 08:46:41 +0000 2018,9.66e+17,196447522.0,0.0,neu,0.0,41.28009885,-72.6029101289
965,965,Falco She s on 60 minutes I guess with all her money she must need more I watched one story then I deleted it before hers,0,"[-88.473228, 30.144425]",Alabama,recent,0,Dav4Davis,Mon Feb 19 08:46:27 +0000 2018,9.66e+17,8.21e+17,0.0,neu,0.0,26.84176195,-80.1353088134
966,966,galloway74 Lock him up in same cell with the clintons,0,"[-96.0656278, 35.968624]",Tulsa,recent,0,JamesT32893346,Mon Feb 19 08:46:06 +0000 2018,9.66e+17,8.24e+17,0.0,neu,0.0,38.5815719,-121.4943996
967,967,Still obsessing on Hillary I love that she occupies the tiny brains of trump followers,0,"[-123.343425, 44.527244]",Corvallis,recent,0,jsailor14,Mon Feb 19 08:45:34 +0000 2018,9.66e+17,7.56e+17,0.25,pos,0.55,32.7762719,-96.7968559
968,968,Russia anyone Going once Twice wait it s backwards you sold the Oval Office to Russia,0,"[-118.668404, 33.704538]",Los Angeles,recent,0,eduardorenta,Mon Feb 19 08:45:33 +0000 2018,9.66e+17,24549179.0,0.0,neu,0.0,33.1192875,-97.0255641
969,969,Are you going back to Florida on Taxpayers dollars again this week or did you even go back to Washington after you visited Can we say that you visited Florida because your there so much or is it that your visiting Washington I m confused Is the WH in Florida or DC,0,"[-97.039685, 33.109311]",Lake Dallas,recent,0,BrianBogan5,Mon Feb 19 08:45:02 +0000 2018,9.66e+17,9.5e+17,-0.05,neg,0.225,44.5645659,-123.2620435
970,970,Eric I agree but no Mueller refuses to stop The objective is to remove same as the purpose for initiation Im with you 200 but when you go back to the meeting as written in the By the Book SusanRice Email on the last day in Whitehouse as The Originators of this plan,0,"[-80.2827473, 40.472581]",Moon,recent,0,Parry2Shawn,Mon Feb 19 08:44:48 +0000 2018,9.66e+17,7.85e+17,0.0,neu,0.0555555555556,40.1936683,-85.3865114
971,971,EN The Jew MEDIA CABAL amp the Alinsky Cloward Piven Marxist Progressive Dems ATTACK TRUMP on Budget NOT a Peep about 38 BILLION to ISRAEL https t co Fxd14nNR03,0,"[-73.929156, 41.223801]",Crugers,recent,0,DenNpt,Mon Feb 19 08:44:33 +0000 2018,9.66e+17,2728564708.0,0.0,neu,0.0,38.5815719,-121.4943996
972,972,Trump it is not over yet,0,"[-86.348441, 39.631677]",Indianapolis,recent,0,carper_jeremy,Mon Feb 19 08:44:17 +0000 2018,9.66e+17,3317589471.0,0.0,neu,0.0,33.4299071,-86.7256779516
973,973,And you re a bot,0,"[-85.840585, 35.631688]",McMinnville,recent,0,PeggySThompson3,Mon Feb 19 08:44:08 +0000 2018,9.66e+17,8.22e+17,0.0,neu,0.0,38.5815719,-121.4943996
974,974,RexTillerson interview showed me a man trying to protect the world from the moron,0,"[-71.084335, 42.917127]",Maine,recent,0,julianawriter,Mon Feb 19 08:43:59 +0000 2018,9.66e+17,238962219.0,-0.8,very neg,1.0,40.7902778,-73.9597222
975,975,Happy Presidents Who Didn t Have to Cheat to Win Day Impotus Bet you could use her endurance as you toil on that golf course Or when it s finally your turn to be interrogated h t https t co seltFafRQK,0,"[-73.502636, 41.055206]",Norwalk,recent,2,AnnaDuleep,Mon Feb 19 08:43:53 +0000 2018,9.66e+17,133121874.0,0.533333333333,very pos,0.8,40.9699889,-77.7278831
976,976,Ruben you re such a idiot,0,"[-82.246927, 41.147951]",Wellington,recent,0,suzan_leiby,Mon Feb 19 08:43:52 +0000 2018,9.66e+17,8.17e+17,-0.8,very neg,0.8,44.5645659,-123.2620435
977,977,I rightfully call it a fake story,0,"[-123.343425, 44.527244]",Corvallis,recent,0,jsailor14,Mon Feb 19 08:43:49 +0000 2018,9.66e+17,7.56e+17,-0.5,very neg,1.0,19.2382585,-98.818883764
978,978,And you are wrong I don t have a right to own and carry a gun You have no right to stop me,0,"[-71.084335, 42.917127]",Maine,recent,0,FSchwierzke,Mon Feb 19 08:43:10 +0000 2018,9.66e+17,9.18e+17,0.0238095238095,pos,0.657142857143,37.442156,-122.1634472
979,979,She sealed the deal That s why 70 000 had to be changed in the electoral college in order to throw it to Trump She HAD the popular vote locked in,0,"[-85.840585, 35.631688]",McMinnville,recent,0,PeggySThompson3,Mon Feb 19 08:43:07 +0000 2018,9.66e+17,8.22e+17,0.6,very pos,0.9,40.2253569,-82.6881395
980,980,The enemy will always try to distract his adversary dems news media Russia are all the enemies of making America great again in general satan,0,"[-96.0656278, 35.968624]",Tulsa,recent,1,JamesT32893346,Mon Feb 19 08:43:03 +0000 2018,9.66e+17,8.24e+17,0.425,pos,0.625,35.7730076,-86.2820081
981,981,Only someone who is extraordinarily insecure and sick would make these comments and tweet in this manner on a daily basis instead of being a leader and running our country to the benefit of the People and not just the rich Thank you for exposing who you really are,0,"[-88.019025, 42.24901]",Libertyville,recent,0,vegepicure,Mon Feb 19 08:42:57 +0000 2018,9.66e+17,25997677.0,-0.127857142857,neg,0.536428571429,45.2109843,-123.1975851
982,982,WTF Cares That s not how elections are won Stupid Hillary should have chosen more wisely the states she campaigned in,0,"[-90.310298, 34.982924]",Tennessee,recent,0,BWake2008,Mon Feb 19 08:42:52 +0000 2018,9.66e+17,59678556.0,-0.2,neg,0.966666666667,33.1192875,-97.0255641
983,983,Dummy That wasn t insecure it was respectful Something you don t know a Damn Thing About Dotard,0,"[-84.3219475, 33.752879]",North Carolina,recent,0,NOPPS1,Mon Feb 19 08:42:46 +0000 2018,9.66e+17,91466564.0,0.0,neu,0.7875,37.2242358,-95.7083131
984,984,pence Please give me that verse that is if you can find it someplace other than in your propaganda talking points I do know he said not to worship the Pharisees the Rich of the Days he also said to care for the Poor the Children and the Elderly,0,"[-96.806031, 40.710053]",Lincoln,recent,0,Dale_Nitz,Mon Feb 19 08:42:40 +0000 2018,9.66e+17,18321802.0,-0.0416666666667,neg,0.483333333333,45.1489061,-93.9639196
985,985,Fuq you,0,"[-94.733122, 38.868002]",Kansas City,recent,0,blackcafelady,Mon Feb 19 08:42:39 +0000 2018,9.66e+17,324049664.0,0.0,neu,0.0,44.5645659,-123.2620435
986,986,You are unfit to be president and should either resign or be removed from office You disgrace America,0,"[-121.576613, 38.43792]",Sacramento,recent,0,jnorgan,Mon Feb 19 08:42:21 +0000 2018,9.66e+17,32579963.0,0.0,neu,0.0,31.8160381,-99.5120986
987,987,You re so insecure is frightening,0,"[-118.668404, 33.704538]",Los Angeles,recent,0,eduardorenta,Mon Feb 19 08:42:18 +0000 2018,9.66e+17,24549179.0,-0.5,very neg,0.9375,40.8,-96.667821
988,988,Not selfish to want to be able to protect your family Gun free zones don t work The Assistant football coach in Florida had conceal carry permit and if allowed to exercise his right he and more others may be alive today Instead he had only his chest to shield students,0,"[-71.084335, 42.917127]",Maine,recent,0,FSchwierzke,Mon Feb 19 08:42:02 +0000 2018,9.66e+17,9.18e+17,0.157142857143,pos,0.672142857143,42.30423,-83.029861
989,989,You are unfit to be president and should either resign or be removed from office You disgrace America,0,"[-121.576613, 38.43792]",Sacramento,recent,0,jnorgan,Mon Feb 19 08:41:57 +0000 2018,9.66e+17,32579963.0,0.0,neu,0.0,32.7174209,-117.1627714
990,990,What in tarnation https t co ugUl3n2PA0,0,"[-90.422363, 38.451192]",Concord,recent,0,vintagebobsaget,Mon Feb 19 08:41:48 +0000 2018,9.66e+17,321061661.0,0.0,neu,0.0,40.6042705,-73.6554078
991,991,Stop watching tv and starting working as our President,0,"[-74.402089, 40.630463]",Fanwood,recent,0,Mleegan,Mon Feb 19 08:41:37 +0000 2018,9.66e+17,1676835572.0,0.0,neu,0.1,32.7174209,-117.1627714
992,992,You re going down in history as a America s insane clown President,0,"[-72.672145, 41.2485]",Madison Center,recent,0,AuntGert,Mon Feb 19 08:41:33 +0000 2018,9.66e+17,64212810.0,-1.0,very neg,1.0,44.5645659,-123.2620435
993,993,I believe YOU are the one who is insecure always needing to lie about others Oprah will whip your ass in an election She has MUCH higher ratings than you Oprah2020,0,"[-80.177251, 26.7854133]",Palm Beach Gardens,recent,0,TedEBearLady,Mon Feb 19 08:41:32 +0000 2018,9.66e+17,8.25e+17,-0.125,neg,0.6875,33.5965685,-117.659405
994,994,You are unfit to be president and should either resign or be removed from office You disgrace America,0,"[-121.576613, 38.43792]",Sacramento,recent,0,jnorgan,Mon Feb 19 08:41:26 +0000 2018,9.66e+17,32579963.0,0.0,neu,0.0,39.9523993,-75.1635899
995,995,lewlew You conservatives are really a bunch of insufferable idiots Okay I did some more research for you See there s this thing called Google you idiot https t co A2hyDh2awY,0,"[-96.977527, 32.620678]",Dallas,recent,0,cowboyneok,Mon Feb 19 08:41:23 +0000 2018,9.66e+17,17016825.0,-0.225,neg,0.575,33.5965685,-117.659405
996,996,allday The Election is over he won But you wouldn t know that by his Tweets Obama is relevant Hillary is relevant why because he has to mention them every day He s the President still blaming everyone else He s a FN Moron End of discussion,0,"[-97.039685, 33.109311]",Lake Dallas,recent,0,BrianBogan5,Mon Feb 19 08:41:20 +0000 2018,9.66e+17,9.5e+17,0.0,neu,0.933333333333,26.3586885,-80.0830984
997,997,Well that just means you righties were dumb targets ya know like you were duped Aren t you embarrassed,0,"[-123.343425, 44.527244]",Corvallis,recent,0,jsailor14,Mon Feb 19 08:41:18 +0000 2018,9.66e+17,7.56e+17,-0.375,neg,0.5,33.5965685,-117.659405
998,998,Do you even know what your talking about,0,"[-85.461887, 40.121825]",Muncie,recent,0,MichaelECaylor1,Mon Feb 19 08:41:14 +0000 2018,9.66e+17,8.91e+17,0.0,neu,0.0,40.7695457,-74.0204177
999,999,You are unfit to be president and should either resign or be removed from office You disgrace America,0,"[-121.576613, 38.43792]",Sacramento,recent,0,jnorgan,Mon Feb 19 08:41:04 +0000 2018,9.66e+17,32579963.0,0.0,neu,0.0,42.30423,-83.029861
1000,1000,Now to get around Republican legislators who owe their elections to the NRA,0,"[-86.831239, 33.398161]",Vestavia Hills,recent,0,Ms_Liz2,Mon Feb 19 08:40:54 +0000 2018,9.66e+17,207365153.0,0.0,neu,0.0,33.77217945,-116.495297698
1001,1001,You are unfit to be president and should either resign or be removed from office You disgrace America,0,"[-121.576613, 38.43792]",Sacramento,recent,0,jnorgan,Mon Feb 19 08:40:48 +0000 2018,9.66e+17,32579963.0,0.0,neu,0.0,33.1192875,-97.0255641
1002,1002,Hapoy president s day OBAMA and CLINTON,0,"[-74.026675, 40.683935]",Manhattan,recent,0,bkobrin129,Mon Feb 19 08:40:07 +0000 2018,9.66e+17,2433940799.0,0.0,neu,0.0,44.5645659,-123.2620435
1003,1003,galloway74 Where s Trumps transcripts What s withb trumpers always dragging H amp O into the discussion They re old news keep you eye on the Shit Show in the WH,0,"[-80.519851, 39.719801]",Pennsylvania,recent,0,hobieflyer,Mon Feb 19 08:39:45 +0000 2018,9.66e+17,16084840.0,-0.05,neg,0.5,33.6874388,-80.4363743
1004,1004,Go away obvious bot,0,"[-123.343425, 44.527244]",Corvallis,recent,0,jsailor14,Mon Feb 19 08:39:29 +0000 2018,9.66e+17,7.56e+17,0.0,neu,0.5,34.3916641,-118.542586
1005,1005,Hey just a thought here maybe act like you re the fucking President you numpty fuck,0,"[-96.196696, 41.140119]",Chalco,recent,0,JustinNoThanks,Mon Feb 19 08:39:18 +0000 2018,9.66e+17,225098691.0,-0.5,very neg,0.7,37.442156,-122.1634472
1006,1006,And there was no allegation in the indictment that water is wet But of course it is,0,"[-122.190523, 37.362824]",Palo Alto,recent,0,HalPlotkin,Mon Feb 19 08:39:14 +0000 2018,9.66e+17,191280577.0,-0.1,neg,0.4,34.395342,-111.7632755
1007,1007,vs The World Last Week Tonight with JohnOliver HBO https t co 8ApDvOcQto via,0,"[-84.8203089, 38.403186]",Ohio,recent,0,SidneyTucker666,Mon Feb 19 08:38:25 +0000 2018,9.66e+17,4449992793.0,0.0,neu,0.0666666666667,32.7174209,-117.1627714
1008,1008,Fool,0,"[-90.310298, 34.982924]",Tennessee,recent,0,BWake2008,Mon Feb 19 08:38:15 +0000 2018,9.66e+17,59678556.0,0.0,neu,0.0,38.5815719,-121.4943996
1009,1009,He was so cocky in announcing the election was rigged because gt to throw someone off the trail of something you yourself are doing lt gt you accuse them of doing it first,0,"[-85.840585, 35.631688]",McMinnville,recent,0,PeggySThompson3,Mon Feb 19 08:38:02 +0000 2018,9.66e+17,8.22e+17,0.025,pos,0.616666666667,34.054935,-118.244476
1010,1010,allday Lol Impeachment at this point is a given The only thing that will save him is his Resignation He s drowning and grasping at straws Today it s Oprah of all people Tomorrow Pewee Herman Oprah dude Who doesn t like Oprah She poops out orange Trumps,0,"[-97.039685, 33.109311]",Lake Dallas,recent,1,BrianBogan5,Mon Feb 19 08:38:01 +0000 2018,9.66e+17,9.5e+17,0.8,very pos,0.7,41.7693747,-111.8046654
1011,1011,Her pinky finger has more class than you and you know it https t co 0zjnq9f76x,0,"[-94.487114, 39.01759]",Independence,recent,0,jena__joyce,Mon Feb 19 08:37:54 +0000 2018,9.66e+17,724787942.0,0.0,neu,0.0,40.6042705,-73.6554078
1012,1012,Z D Blae 33 2 billion dollars to 184 countries That s what our country sends abroad and has so since 2014 It s in the budget every year What s wrong with that,0,"[-86.672393, 30.423666]",Wright,recent,0,GeekPower5,Mon Feb 19 08:37:49 +0000 2018,9.66e+17,7.78e+17,-0.5,very neg,0.9,31.8160381,-99.5120986
1013,1013,Like trump bot,0,"[-123.343425, 44.527244]",Corvallis,recent,0,jsailor14,Mon Feb 19 08:37:47 +0000 2018,9.66e+17,7.56e+17,0.0,neu,0.0,34.0211224,-118.3964665
1014,1014,Quit embarrassing yourself,0,"[-106.645646, 25.837092]",Texas,recent,0,Phrog1988,Mon Feb 19 08:37:46 +0000 2018,9.66e+17,515683927.0,0.0,neu,0.0,34.3916641,-118.542586
1015,1015,pence Didn t Jesus say do not worship the Pharisees He said that the Rich worship money and Jesus said to care for the poor the children and the elderly He also said as you do to another so you do to him I might suggest that you Pseudo Christians look up Mathew 7 21 23,0,"[-96.806031, 40.710053]",Lincoln,recent,0,Dale_Nitz,Mon Feb 19 08:37:34 +0000 2018,9.66e+17,18321802.0,-0.0125,neg,0.675,36.7014631,-118.7559974
1016,1016,well you ve gone there Seriously You re unhinged Resign,0,"[-72.7429424, 41.801399]",Windsor,recent,0,sandydefran,Mon Feb 19 08:36:42 +0000 2018,9.66e+17,26963432.0,-0.333333333333,neg,0.666666666667,40.8,-96.667821
1017,1017,A Democrat in the state of Arizona is as useless as decaf coffee,0,"[-117.282538, 32.53962]",San Diego,recent,0,Yankeesfan4ever,Mon Feb 19 08:36:36 +0000 2018,9.66e+17,35340927.0,-0.5,very neg,0.2,34.054935,-118.244476
1018,1018,What about the are they call 51,0,"[-73.662068, 40.596405]",Island Park,recent,0,MAVRIC305,Mon Feb 19 08:36:26 +0000 2018,9.66e+17,35175823.0,0.0,neu,0.0,27.7567667,-81.4639835
